pos	surrogate	n_donors	median_depth	fixed_difference	epsilon
13517	0.0006039342973694554	30	4155.5	False	0.000665412733338
13518	0.00042770106473803953	30	4185.5	False	0.0005166239065523
13519	0.00034978407061814416	30	4161.5	False	0.0004127006427592
13520	0.00032312575071857287	30	4120.5	False	0.0003815371510709
13521	0.00038025768185150375	30	4175.5	False	0.0004805172112528
13522	0.00022176631323720885	30	4267.0	False	0.0003670977931446
13523	0.0006493572171296009	30	4293.5	False	0.0006899665238464
13524	0.00043957109137981104	30	4464.5	False	0.0005242120437717
13525	0.0006450432614281921	30	4542.5	False	0.0007582112666967
13526	0.0004271881202370676	30	4497.5	False	0.0005363063121627
13527	0.0005844560297679449	30	4479.0	False	0.0007271835934308
13528	0.0004325461772270283	30	4412.0	False	0.0004737800164576
13529	0.00033690144264379853	30	4478.0	False	0.0004185645697402
13530	0.0003678859683788863	30	4508.5	False	0.000432219077987
13531	0.001036362186555644	30	4484.0	False	0.0010324229984513
13532	0.0004197832492871086	30	4532.5	False	0.0004857159047673
13533	0.0003333761536481797	30	4442.5	False	0.0003707182047353
13534	0.00021809272358836113	30	4390.0	False	0.0002998026299352
13535	0.00028647853966504454	30	4331.5	False	0.0003290250733979
13536	0.00023381358133684282	30	4284.0	False	0.0003393367662902
13537	0.00025238270158901117	30	4205.0	False	0.0003370932192402
13538	0.00067875784361996	30	4206.5	False	0.0007114164996573
13539	0.0003604453609317044	30	4253.0	False	0.0004373890446908
13540	0.0004049938277087289	30	4199.5	False	0.000460105390178
13541	0.0002819084024389349	30	4285.0	False	0.000332483652887
13542	0.0003831580177430055	30	4282.5	False	0.0003752697251149
13543	0.000416042845923876	30	4264.0	False	0.0004898127540366
13544	0.0003674145029285216	30	4247.5	False	0.0003442222298716
13545	0.0006219023327138804	30	4370.0	False	0.000618439526643
13546	0.00031928661667419045	30	4335.5	False	0.000346676136844
13547	0.00027499953402546084	30	4437.0	False	0.0004107990863828
13548	0.0002991003392502322	30	4476.5	False	0.0003584901048583
13549	0.0002594770587714366	30	4466.5	False	0.0003914373088685
13550	0.0004207439560376337	30	4407.0	False	0.000479311114233
13551	0.0003866038353715468	30	4480.0	False	0.0004064842365413
13552	0.0004457609192951046	30	4398.0	False	0.0013488983996402
13553	0.00045066086094705803	30	4338.0	False	0.0004806111350011
13554	0.0003875940646916433	30	4380.5	False	0.0004849660523763
13555	0.0009895850444862498	30	4261.0	False	0.0010245284155969
13556	0.00043854904263027495	30	4250.5	False	0.0004751004189521
13557	0.0004358068187056452	30	4161.5	False	0.0004776647501105
13558	0.00038958133487348225	30	4171.5	False	0.0084511505889395
13559	0.0003836404639886394	30	4116.5	False	0.0005003976374082
13560	0.0004311203938811589	30	4131.0	False	0.0004084785948336
13561	0.00039298167847142475	30	4120.5	False	0.0005423234559339
13562	0.000417301248857752	30	4075.5	False	0.0004959467623693
13563	0.0006176605270804586	30	4027.0	False	0.0007828002403014
13564	0.00044984943629940773	30	3949.0	False	0.0004809960317827
13565	0.0002555727225182163	30	3992.5	False	0.0003473809306152
13566	0.0005370543211731888	30	4012.5	False	0.0006432091607479
13567	0.0004807547867484776	30	4019.0	False	0.0005880809561291
13568	0.0003954805440461178	30	4036.5	False	0.0003139548443232
13569	0.0002829249896210659	30	4013.0	False	0.0004028684231729
13570	0.0007179766608781235	30	3825.0	False	0.000911222271791
13571	0.0005644643779411211	30	4109.0	False	0.0005994622471018
13572	0.00045094321399342214	30	4045.0	False	0.0005309193002663
13573	0.00039341848399958903	30	4188.5	False	0.000390516523188
13574	0.0005206815967270162	30	4129.5	False	0.0006312467122567
13575	0.00040077774691480496	30	4205.0	False	0.0004396817049304
13576	0.0004260914534833838	30	4228.5	False	0.0004906855824523
13577	0.0007851967766578773	30	4164.5	False	0.0010538509105794
13578	0.0006220712623957487	30	4240.5	False	0.0007032891633431
13579	0.0007246128252182414	30	4192.5	False	0.0008377234648933
13580	0.000555944399420418	30	4197.5	False	0.0006831132670972
13581	0.0008664861165321015	30	4113.0	False	0.0008560737105941
13582	0.0010297609503958712	30	3767.0	False	0.0011976741939845
13583	0.0002252810049390285	30	4128.5	False	0.0002728224805723
13584	0.0002580546664602673	30	4050.5	False	0.0003219459846181
13585	0.0007634606605956038	30	3884.5	False	0.0007928734667226
13586	0.00040742160657764525	30	4057.0	False	0.0005796687861735
13587	0.00037761292173311	30	4058.0	False	0.0004633177112105
13588	0.0003178521755153865	30	4073.0	False	0.0004158629598824
13589	0.0006880765007839434	30	4006.5	False	0.0006470223492303
13590	0.0009704776722324151	30	3997.0	False	0.0011157542393398
13591	0.0004109218780784321	30	3878.5	False	0.0004262140150286
13592	0.0003342366958825882	30	3947.0	False	0.0004550294404047
13593	0.0004246394756757312	30	3916.5	False	0.0003379550976416
13594	0.0004049629982381363	30	3930.0	False	0.0003986987921238
13595	0.0006432632196171447	30	4002.5	False	0.0007415481380887
13596	0.0004219652685194681	30	4004.0	False	0.0005876068376068
13597	0.0006526400348926557	30	3989.0	False	0.0008945263930012
13598	0.00022280785175761718	30	3945.5	False	0.0003525806189145
13599	0.00039261155077131274	30	3843.5	False	0.0004319257455314
13600	0.0002489989529338367	30	3753.5	False	0.0003974224316575
13601	0.0002718875178542795	30	3745.0	False	0.000295238095238
13602	0.0003027612480143079	30	3787.0	False	0.0003766726620398
13603	0.00030087315110802323	30	3827.0	False	0.0002996563316446
13604	0.0003745207097191855	30	3801.0	False	0.0004325503545032
13605	0.0004351650474221962	30	3718.5	False	0.0005459874710243
13606	0.0004543229504597092	30	3637.5	False	0.0005229764265908
13607	0.0004119230726886703	30	3721.5	False	0.0003808653260207
13608	0.0009792236229444022	30	3662.0	False	0.0010672255047491
13609	0.00044723619492740966	30	3706.0	False	0.0004880896553704
13610	0.0005342163808858663	30	3729.0	False	0.0005794898589274
13611	0.00045529712432618174	30	3712.5	False	0.0004491289764637
13612	0.00043196834446405973	30	3697.5	False	0.0004988583817801
13613	0.0004922852107358687	30	3674.5	False	0.0005243736647892
13614	0.00027433309346734544	30	3644.5	False	0.0003420741421269
13615	0.00022731878334667605	30	3653.5	False	0.0002534829532713
13616	0.00023421451714477674	30	3635.0	False	0.0003024891933296
13617	0.000618009915830739	30	3602.0	False	0.0005248205912218
13618	0.0003646271517887135	30	3579.0	False	0.0004629720837683
13619	0.0004389879898857938	30	3552.0	False	0.0004569430509888
13620	0.00046187547275923415	30	3556.0	False	0.0004755912689369
13621	0.0002712795215949971	30	3586.0	False	0.0003550996251726
13622	0.0002822688183726213	30	3498.0	False	0.0004447948889023
13623	0.00024989114484284	30	3495.0	False	0.0002731659938689
13624	0.001064889599315589	30	3276.5	False	0.0010599685221469
13625	0.0004268779715662468	30	3513.0	False	0.0004032827213518
13626	0.0004453195556834788	30	3476.0	False	0.0004468865212931
13627	0.00026917852638355156	30	3451.5	False	0.000326127944069
13628	0.0004434548830849678	30	3431.5	False	0.0005038715847275
13629	0.0004336908179416349	30	3448.5	False	0.0004084425066116
13630	0.00040708203891644864	30	3439.0	False	0.0004818239599778
13631	0.0003354698047558332	30	3481.5	False	0.0003743575215508
13632	0.0004008845406076179	30	3444.0	False	0.0004382165605095
13633	0.00022071398163352185	30	3516.5	False	0.0003074603772836
13634	0.0004281397864717543	30	3575.5	False	0.0004894906360441
13635	0.0005800955635673264	30	3460.0	False	0.0006721845999498
13636	0.00026827632944146127	30	3563.5	False	0.0004303978245346
13637	0.00031593044839550233	30	3541.5	False	0.0003142550128743
13638	0.00048027843472741417	30	3483.5	False	0.0005493901769036
13639	0.0004130609849312077	30	3632.0	False	0.000529217623909
13640	0.0002816250550389523	30	3668.5	False	0.000390721787028
13641	0.0013315220910056198	30	3578.5	False	0.0013543006352546
13642	0.00045321969214227095	30	3683.5	False	0.0005241140090909
13643	0.0006710514521333812	30	3678.0	False	0.0008111770656385
13644	0.0003979330284888695	30	3683.0	False	0.0003816102042568
13645	0.0005203506191996529	30	3524.5	False	0.0005875323640709
13646	0.0012545835515976951	30	3445.0	False	0.0012805008180977
13647	0.0007921642734853347	30	3435.0	False	0.0008864164323266
13648	0.0005459894024425315	30	3461.0	False	0.0005973534206076
13649	0.0003292349857082447	30	3439.0	False	0.0004808626881247
13650	0.001326763694284239	30	3348.0	False	0.0006854792642522
13651	0.0009912771540830857	30	2945.0	False	0.0012604380022057
13652	0.00044697667970340323	30	3296.0	False	0.000489351290398
13653	0.0003391335829929741	30	3316.5	False	0.000327972915785
13654	0.00027051383140073624	30	3360.5	False	0.0003970161104958
13655	0.00026079282513355353	30	3338.5	False	0.0004525267832712
13656	0.00048714923683116333	30	3357.5	False	0.0005234067498534
13657	0.0005170385112601204	30	3293.5	False	0.0006771053745239
13658	0.0004302010183429053	30	3462.0	False	0.0004181198882294
13659	0.00043448882446425004	30	3411.0	False	0.0004337319536526
13660	0.0003407928393179383	30	3452.5	False	0.0004193815656229
13661	0.0002555471963171693	30	3422.5	False	0.0003816282116076
13662	0.0002517033317472691	30	3493.0	False	0.0002736671396715
13663	0.00024570464619073673	30	3499.0	False	0.0003030731618612
13664	0.00026648082356988447	30	3424.0	False	0.0003191467457326
13665	0.0006349878365119686	30	3428.5	False	0.0005893178387543
13666	0.00027213949181670993	30	3502.0	False	0.0004070128310794
13667	0.0003674818770142651	30	3482.0	False	0.0003788344186427
13668	0.0003881863967590904	30	3585.0	False	0.0004668070398474
13669	0.0005565904364616674	30	3570.5	False	0.0006612497620502
13670	0.0004381208311339316	30	3497.5	False	0.0004405692564625
13671	0.0004258056345498891	30	3513.5	False	0.0003977197401564
13672	0.0002806021924605088	30	3512.0	False	0.0002857988588459
13673	0.00028201056476064685	30	3420.5	False	0.000323364661458
13674	0.00046931351572343223	30	3335.5	False	0.0005884366842127
13675	0.00043342127496981343	30	3245.5	False	0.0004162558878299
13676	0.0009124762017536136	30	3071.5	False	0.0008915029350129
13677	0.0005176915579360301	30	3345.5	False	0.0005227781926811
13678	0.00047104201015791115	30	3279.5	False	0.0005517390598799
13679	0.0004719233448608238	30	3279.5	False	0.0005960831915377
13680	0.00045699124564725494	30	3249.0	False	0.0005457919441109
13681	0.0017970992451221098	30	2881.0	False	0.0025124396401696
13682	0.00039254745271675035	30	3365.0	False	0.0004623305663549
13683	0.0003686503798551013	30	3313.5	False	0.0004334404600811
13684	0.00046077817530356367	30	3325.0	False	0.0004872003982333
13685	0.0004690347431065531	30	3220.0	False	0.0005118320319731
13686	0.0006252432736752744	30	3187.0	False	0.0006037851842093
13687	0.00011263798152737103	30	3400.5	False	0.000269902731208
13688	0.0005691233528396686	30	3325.5	False	0.0005496944967124
13689	0.0004008931257412514	30	3409.0	False	0.0004669599867175
13690	0.0002232080598953664	30	3357.5	False	0.0002850356294536
13691	0.0008185543297923859	30	3132.5	False	0.0009035362148609
13692	0.0004019955604096795	30	3434.5	False	0.0005050609165309
13693	0.0002726656073741625	30	3379.5	False	0.0003452063392436
13694	0.0002944657094854723	30	3355.5	False	0.0004105695336351
13695	0.00039047842526653085	30	3310.0	False	0.0004364534431918
13696	0.0004250282542591879	30	3257.0	False	0.0004550477800169
13697	0.0004506262273194612	30	3225.5	False	0.000514133193314
13698	0.0005151424685706704	30	3201.5	False	0.0004926647689949
13699	0.0005753475327383995	30	3306.5	False	0.0005311802825879
13700	0.0003006432219481753	30	3324.5	False	0.0003592105819211
13701	0.0004408312540322894	30	3282.5	False	0.0005254635339031
13702	0.0004768865616507248	30	3442.5	False	0.0005853237764679
13703	0.0005907672122452468	30	3412.0	False	0.0006773443931515
13704	0.0004019385750951617	30	3445.5	False	0.0005147104239155
13705	0.0004514324689428115	30	3472.0	False	0.000604118243347
13706	0.001529936447894811	30	3368.5	False	0.0017005904534555
13707	0.0004252756744483528	30	3450.5	False	0.0004119464469618
13708	0.0007113065194232438	30	3350.5	False	0.0009327863813188
13709	0.000530442228602877	30	3309.5	False	0.000587424836322
13710	0.037008579781575096	30	3272.5	False	0.0393168494602721
13711	0.0011344416690927956	30	3349.0	False	0.0011972530947863
13712	0.0004414243265624239	30	3428.5	False	0.0004853516734306
13713	0.000567886223491321	30	3516.0	False	0.0006163546160919
13714	0.0007596581913043633	30	3481.5	False	0.000805579915567
13715	0.0006608996096477513	30	3410.0	False	0.0007602899516747
13716	0.0003355767631290802	30	3312.0	False	0.0004818967455906
13717	0.00041267999242137175	30	3309.0	False	0.0004087076234727
13718	0.00046231200878681295	30	3274.5	False	0.0004991806925589
13719	0.00029150275213267343	30	3248.5	False	0.0004390827561224
13720	0.00028223686645444514	30	3271.5	False	0.0003704187911273
13721	0.00027290389403956147	30	3252.0	False	0.0004146525102844
13722	0.0003224943612885298	30	3256.5	False	0.0004585453195624
13723	0.00029715109314165915	30	3269.5	False	0.000904444856106
13724	0.0005810107241979454	30	3277.0	False	0.0005446504433454
13725	0.00034162330015691917	30	3300.5	False	0.000391070555646
13726	0.0007941430444027839	30	3349.0	False	0.0008244199616698
13727	0.00046919471283832795	30	3435.0	False	0.0005119953188999
13728	0.0005790426294050067	30	3483.5	False	0.0005891168415068
13729	0.0002661261996215597	30	3497.0	False	0.0003923431143783
13730	0.0004420866489832007	30	3441.5	False	0.0004417100489036
13731	0.00046669344996042386	30	3352.0	False	0.0006193537364115
13732	0.0002888928281468662	30	3447.0	False	0.0003450150552024
13733	0.00042787109282761747	30	3467.0	False	0.0003427894753243
13734	0.0002298629276616139	30	3468.5	False	0.0002797869474207
13735	0.00040279556124626545	30	3534.5	False	0.0004589307932363
13736	0.0003830692121822673	30	3546.0	False	0.0004994394047497
13737	0.00029315821100523646	30	3504.0	False	0.0004498241596466
13738	0.0006421950721959464	30	3433.5	False	0.0008058439383791
13739	0.0003675812143105856	30	3452.5	False	0.0004569482090745
13740	0.0004865693919645533	30	3451.0	False	0.000632255389718
13741	0.0005156317630227538	30	3379.5	False	0.0006331184248013
13742	0.00044873885955691947	30	3454.5	False	0.0004876580997935
13743	0.0005578819635859609	30	3419.5	False	0.0005668101186102
13744	0.0003352356384079045	30	3390.5	False	0.0003904147893342
13745	0.00029269250378264586	30	3370.5	False	0.000381922342457
13746	0.0004345525854887569	30	3417.5	False	0.0004830664216329
13747	0.0003771675766627917	30	3415.5	False	0.0004322477939548
13748	0.0003152675674453438	30	3368.5	False	0.000395016387842
13749	0.0003257538069792989	30	3416.5	False	0.0003789593355579
13750	0.0004606672146817214	30	3420.0	False	0.0004843073877933
13751	0.0002978683422813497	30	3426.5	False	0.0004081760808816
13752	0.00030136954707489483	30	3391.5	False	0.0003244120032441
13753	0.0004385552528436427	30	3292.0	False	0.0006312512924326
13754	0.0008337445013516425	30	3401.5	False	0.0009981193330461
13755	0.0006715161032209574	30	3389.5	False	0.0006633813495072
13756	0.0007023925360522585	30	3441.5	False	0.0007869938904421
13757	0.0006108963457800198	30	3379.0	False	0.0008644135691847
13758	0.0010543371887909703	30	3373.0	False	0.0012759137018368
13759	0.001203511330513003	30	3313.0	False	0.0013542562338779
13760	0.000724438030263273	30	3318.0	False	0.000812582193758
13761	0.0009947482236638862	30	3206.5	False	0.0010544074230282
13762	0.0008918709044192359	30	3139.0	False	0.0010400594319675
13763	0.0007842082342935715	30	3275.5	False	0.0007518469283239
13764	0.0006631846646066341	30	3363.5	False	0.0008431613213085
13765	0.0010497221037499135	30	3427.0	False	0.0012610738043443
13766	0.0008635404786928747	30	3442.5	False	0.0008816491036567
13767	0.0007389926545795701	30	3476.0	False	0.0008668950534759
13768	0.0005976989349167315	30	3381.0	False	0.0007366128619011
13769	0.0008461847152481997	30	3415.0	False	0.0008805898891305
13770	0.00070153069058578	30	3536.0	False	0.0008136780306931
13771	0.0004897753213125335	30	3569.5	False	0.0006300108727682
13772	0.0008299987186629271	30	3550.0	False	0.0008670726606889
13773	0.000650627835813021	30	3511.5	False	0.000751755813235
13774	0.0007337496766431798	30	3478.0	False	0.0007262540851792
13775	0.0005413919413919414	30	3629.0	False	0.0007564296520423
13776	0.0005296579712437727	30	3615.5	False	0.000568743077798
13777	0.0004951519776055099	30	3601.0	False	0.000699133074987
13778	0.0005974230861032807	30	3629.5	False	0.0006228127409692
13779	0.0004240991938877918	30	3591.5	False	0.0004728179952517
13780	0.0013567566320781756	30	3530.5	False	0.0013394483615867
13781	0.0016927440863193231	30	3445.5	False	0.0016354848118671
13782	0.001515004197908212	30	3697.5	False	0.001419946872736
13783	0.0010073137420830366	30	3717.0	False	0.0011736976285535
13784	0.0013058180963777069	30	3703.5	False	0.0013276890513757
13785	0.0008377452714459459	30	3774.5	False	0.0008520226069998
13786	0.0005240942301659058	30	3723.5	False	0.000698437604646
13787	0.0009271668610811669	30	3549.5	False	0.0008704613445125
13788	0.0004678307550370213	30	3643.0	False	0.0007240137758296
13789	0.0008423520019221328	30	3562.0	False	0.0007487878229914
13790	0.0013560027289141391	30	3465.0	False	0.0014505041012492
13791	0.0005091154143973978	30	3700.5	False	0.0005111734807056
13792	0.0002461131266390886	30	3806.0	False	0.0002811647719285
13793	0.00048389014441575556	30	3770.0	False	0.000605052185751
13794	0.0005139560798647076	30	3846.0	False	0.0005659939689167
13795	0.00036886048142851705	30	3846.5	False	0.0003896103896103
13796	0.0002527774549457791	30	3840.5	False	0.0003154486329012
13797	0.0003120868351806308	30	3773.0	False	0.0003503920603053
13798	0.0002610286654705123	30	3894.5	False	0.0003390047918785
13799	0.0006053673030382788	30	3774.5	False	0.0007613139715212
13800	0.0004763810426555341	30	3931.5	False	0.0006438332562547
13801	0.00052620847655898	30	3829.5	False	0.0006373250819747
13802	0.0005717814852238466	30	3864.0	False	0.0007223979955741
13803	0.0005611082710978708	30	3757.5	False	0.0005439690155248
13804	0.0005118818394956451	30	3797.0	False	0.0006516174074936
13805	0.00038844119565440175	30	3898.5	False	0.0005132294043789
13806	0.00046863563612093903	30	3976.0	False	0.0004944220206578
13807	0.0004960321729332044	30	4061.0	False	0.0005450261964204
13808	0.0009400036125109468	30	3993.5	False	0.0010742773246913
13809	0.0011606314460104587	30	4143.5	False	0.0010442410108252
13810	0.00046970991551785105	30	4108.5	False	0.0007272344936958
13811	0.0004374380471259838	30	4174.5	False	0.0005818901877681
13812	0.0004390928997314948	30	4171.0	False	0.000609246623033
13813	0.00026898895728021507	30	4189.0	False	0.0004243416209849
13814	0.0003905376320638816	30	4106.5	False	0.0004482137364327
13815	0.00040126060830722086	30	4245.5	False	0.00048895141367
13816	0.0004949231926195297	30	4175.0	False	0.0006067855966436
13817	0.0004118590652617927	30	4346.0	False	0.0004787140229614
13818	0.000720383194272747	30	4317.5	False	0.0007090761750405
13819	0.00028514993300562095	30	4318.0	False	0.0004048173261815
13820	0.00036318676971478945	30	4292.5	False	0.0005181347150259
13821	0.0005136121681399065	30	4309.5	False	0.0005844535359438
13822	0.00025183908724185075	30	4308.5	False	0.0003627620534019
13823	0.00045763583266057045	30	4289.5	False	0.0005055995146244
13824	0.00032794986833069566	30	4329.5	False	0.0003423084950949
13825	0.000288019770200925	30	4342.5	False	0.0003327620917425
13826	0.00032969875756312596	30	4318.5	False	0.0003857636442923
13827	0.0009530165994696886	30	4250.0	False	0.001039979541386
13828	0.00020406190102319674	30	4370.5	False	0.0001991486395658
13829	0.0002372486426348935	30	4384.5	False	0.0002810079921978
13830	0.00042247030077040406	30	4379.5	False	0.0004719988738272
13831	0.0004325665130034084	30	4361.0	False	0.000565954507245
13832	0.0006629598416716151	30	4332.0	False	0.000670887668246
13833	0.00029424886023922105	30	4313.0	False	0.0003452079246267
13834	0.00032165574153431443	30	4280.0	False	0.0003654784367722
13835	0.0006619769830049856	30	4364.5	False	0.0006934001670843
13836	0.0004018603299178839	30	4322.0	False	0.0004206735825403
13837	0.0003182563380863664	30	4318.0	False	0.0004964992594587
13838	0.0006714774629905881	30	4283.5	False	0.000785778258445
13839	0.0002928829569524804	30	4322.0	False	0.0003104782203724
13840	0.00028984314183762316	30	4354.5	False	0.0003239014343019
13841	0.0004822966075936077	30	4411.0	False	0.0005595326256891
13842	0.0008274536934382192	30	4397.0	False	0.0009470164863217
13843	0.00029711744554564276	30	4358.5	False	0.0004147897430792
13844	0.0006294918480640802	30	4305.5	False	0.0006874984279761
13845	0.0004009049973600898	30	4469.5	False	0.0003809616444574
13846	0.00030355438271900697	30	4487.0	False	0.0003710275850943
13847	0.0007697942732117903	30	4434.5	False	0.0007011650754567
13848	0.0003966778242046482	30	4555.5	False	0.0004843884000889
13849	0.000881199479530335	30	4593.5	False	0.0008956419946104
13850	0.0005225561132830634	30	4505.5	False	0.0005454180870262
13851	0.00030062470399855665	30	4436.5	False	0.000339907577511
13852	0.00046613268614036486	30	4273.5	False	0.0006115593086866
13853	0.0006244970844785045	30	4183.5	False	0.0007677084755015
13854	0.0002970127641411763	30	4359.0	False	0.0004509120721459
13855	0.0002171084882537049	30	4361.5	False	0.0002869534561494
13856	0.0006333179989997605	30	4237.5	False	0.0006570080862533
13857	0.00048122672597327647	30	4177.0	False	0.0005442963693731
13858	0.0004993523313640501	30	4074.5	False	0.0005883014525854
13859	0.0004258187176058728	30	4126.0	False	0.000454097588142
13860	0.0003680633266982904	30	4109.5	False	0.0004303000051636
13861	0.0003782922483048793	30	4154.0	False	0.0003837953091684
13862	0.0003079623004539579	30	4128.5	False	0.0003757247645315
13863	0.00043988312340230445	30	4206.5	False	0.0004854775257386
13864	0.00041567406108330973	30	4182.5	False	0.0004525455688246
13865	0.00023731129345523722	30	4153.0	False	0.0003533360815028
13866	0.0002728799699688276	30	4155.5	False	0.0003046716316858
13867	0.000288664090984198	30	4254.5	False	0.0003068858550503
13868	0.00029717570496999986	30	4222.5	False	0.0003405541896471
13869	0.0004368318646391725	30	4238.5	False	0.0004713080866545
13870	0.00040826899858523944	30	4241.0	False	0.0004777201219009
13871	0.0002281068622550652	30	4259.5	False	0.0002216912579747
13872	0.0002677982525065328	30	4280.5	False	0.0003190340630214
13873	0.00040278812680104065	30	4303.5	False	0.0003832011153598
13874	0.0008475963471368676	30	4230.0	False	0.0009575381364326
13875	0.0004163359696078209	30	4296.0	False	0.0004915816640039
13876	0.0008134064036952575	30	4326.0	False	0.0008048060742535
13877	0.0002790192221956724	30	4339.5	False	0.0003736222678871
13878	0.00021374743455107007	30	4269.5	False	0.0002311031875732
13879	0.0006825998288659845	30	4127.0	False	0.0008567585397407
13880	0.0005094716131880787	30	4072.5	False	0.0005153948439899
13881	0.00043729218166981096	30	4137.0	False	0.0004569842425063
13882	0.0003929596694167926	30	4190.5	False	0.000489121268342
13883	0.00034143612401057197	30	4173.0	False	0.0004241853520314
13884	0.0027293357530679564	30	4052.5	False	0.0029909394707528
13885	0.0006323147938276001	30	4112.0	False	0.0006703104052799
13886	0.0005733174730334443	30	4061.5	False	0.0006053651616867
13887	0.000460942775107093	30	4043.0	False	0.0004796246718931
13888	0.0004934559586601947	30	4043.0	False	0.0006819075927787
13889	0.0004277538713737888	30	4099.5	False	0.0005412603634176
13890	0.0003611099412084938	30	4116.0	False	0.0004020736735846
13891	0.0004913352310952992	30	4055.5	False	0.0005379422839988
13892	0.0002554372837902355	30	4088.5	False	0.0003193950485135
13893	0.00023383426764194087	30	4107.0	False	0.0002741956214386
13894	0.0003123785790412406	30	4185.5	False	0.0004782922449527
13895	0.0003672266799157848	30	4251.5	False	0.0003632101170527
13896	0.00023574604759969453	30	4253.0	False	0.0003874275634103
13897	0.0002281743234140935	30	4261.5	False	0.0003122765784348
13898	0.0005041361400109633	30	4223.0	False	0.0006461660812512
13899	0.0005860636032694554	30	4233.5	False	0.0005952577796884
13900	0.00022747115382236083	30	4188.5	False	0.0002849575916054
13901	0.0002624058469353344	30	4118.5	False	0.0002950698050853
13902	0.0003304805513523522	30	4275.5	False	0.0004156479217603
13903	0.0005823296008133411	30	4216.0	False	0.0006920871370662
13904	0.0004370619358474401	30	4306.5	False	0.0004619574026647
13905	0.00026889055642722334	30	4295.0	False	0.0003961132398829
13906	0.0005293990624063974	30	4328.5	False	0.00052822819458
13907	0.0006036584958680596	30	4305.0	False	0.0006455160542233
13908	0.0004142931168213046	30	4345.5	False	0.0003625187169989
13909	0.00022697194418888018	30	4313.0	False	0.0003164056320202
13910	0.0004375478867068703	30	4210.5	False	0.0005905671062211
13911	0.00043838949432468066	30	4084.5	False	0.0005112088833019
13912	0.0002570610396256858	30	4406.5	False	0.000286479706397
13913	0.0022953547612859747	30	4360.0	False	0.0024930273142305
13914	0.00048532006307990243	30	4539.0	False	0.0006138353833363
13915	0.0002881697694841126	30	4556.0	False	0.0003248224807372
13916	0.00037159174233216167	30	4444.5	False	0.0003321181413741
13917	0.00043555099643435304	30	4380.0	False	0.0004396294551734
13918	0.00021423652206904232	30	4424.5	False	0.0002559806385553
13919	0.00044920898212933195	30	4404.0	False	0.000474420196301
13920	0.00040201084613141933	30	4399.5	False	0.00050168534922
13921	0.0004471024867079157	30	4336.0	False	0.0006295021355262
13922	0.0008882876791018193	30	4091.5	False	0.0009609920780826
13923	0.000380445340758763	30	4385.0	False	0.0005532459731596
13924	0.0004144601889917863	30	4295.5	False	0.0004983842703493
13925	0.0006403925035237473	30	4352.5	False	0.0006735233989952
13926	0.0011315481543472785	30	4306.5	False	0.0010725148071074
13927	0.0010495764504048445	30	4326.0	False	0.0011094969748247
13928	0.0006458218641042324	30	4388.5	False	0.0007750037563957
13929	0.0005092813032622013	30	4336.5	False	0.0006068058061734
13930	0.00022667793396814338	30	4308.0	False	0.0003608168894376
13931	0.0005420424370298393	30	4212.5	False	0.0006526456623537
13932	0.00031089860316930366	30	4388.0	False	0.0004184959413789
13933	0.0004363388554090798	30	4231.5	False	0.0004873690195759
13934	0.000409364281228319	30	4396.5	False	0.0004996293072881
13935	0.000670058871399877	30	4048.5	False	0.0282146043073786
13936	0.0005745776367984376	30	4301.5	False	0.0007482259803369
13937	0.0009477945679041921	30	3883.5	False	0.0013340734904376
13938	0.0005369555608368616	30	4380.5	False	0.0006046285909767
13939	0.0007925553789438106	30	4409.0	False	0.0007010026701112
13940	0.0008656344136494093	30	4428.5	False	0.0009405641817483
13941	0.0003787103844969707	30	4497.0	False	0.0004569357424431
13942	0.0007427325446227586	30	4277.5	False	0.0007206244332167
13943	0.0005087772629551678	30	4401.0	False	0.0005913940340169
13944	0.0003071837201085527	30	4401.5	False	0.0003861612420206
13945	0.00035425227189912615	30	4258.0	False	0.000629860219482
13946	0.0009438743753445608	30	4005.5	False	0.0009753509980236
13947	0.0004158904034954166	30	4557.5	False	0.0004877565485127
13948	0.00036519076442074235	30	4575.5	False	0.0004643727161997
13949	0.00029370996205638184	30	4588.5	False	0.0004401976335582
13950	0.00046941622231235717	30	4568.0	False	0.0004302661503472
13951	0.0004876826137079737	30	4393.5	False	0.000492176770844
13952	0.000758918055088658	30	4371.0	False	0.0007876333606485
13953	0.00043094619871378135	30	4313.5	False	0.0005669296368456
13954	0.00025282182183575664	30	4486.5	False	0.0003171950672298
13955	0.0014090303516867955	30	4401.5	False	0.0014385191157059
13956	0.0003535359590153043	30	4464.0	False	0.0004053632678515
13957	0.0002635749615457748	30	4572.5	False	0.0003464683327943
13958	0.0006817830057266677	30	4372.0	False	0.0007090672976568
13959	0.00035720183816754565	30	4468.0	False	0.0004326144068463
13960	0.00027093683873073704	30	4439.5	False	0.0004170666834542
13961	0.00030892179097420235	30	4532.5	False	0.0004109514689576
13962	0.00023811253509026833	30	4468.0	False	0.000352330470322
13963	0.0006824952146091366	30	4527.0	False	0.0006315247815002
13964	0.00023103434973528026	30	4653.5	False	0.0003626884279723
13965	0.000595077273789688	30	4504.0	False	0.000643360979769
13966	0.00046355430234812367	30	4396.0	False	0.0005638411079874
13967	0.0005913098489249082	30	4589.5	False	0.0006804489433927
13968	0.0005406738974649164	30	4650.5	False	0.0007369252742577
13969	0.0004145214978981392	30	4551.0	False	0.0004794271618685
