pos	alt	dep	n_donors	max_donor_frac	epsilon
14728	15	35272	30	0.0024096385542168677	0.0004252665003402132
14729	20	34655	30	0.0018501387604070306	0.0005771172990910403
14730	40	34772	30	0.006546644844517185	0.0011503508570113886
14731	27	34252	30	0.0025393600812595226	0.0007882751372182646
14732	12	33660	30	0.0015760441292356187	0.00035650623885918
14733	15	32117	30	0.0021082220660576245	0.00046704237631161065
14734	52	30244	30	0.006012024048096192	0.0017193492924216373
14735	18	29474	30	0.004073319755600814	0.0006107077424170455
14736	53	29829	30	0.006818181818181818	0.001776794394716551
14737	19	29950	30	0.0032017075773745998	0.0006343906510851419
14738	19	29513	30	0.002	0.0006437840951445126
14739	276	27462	30	0.023578363384188627	0.010050251256281407
14740	23	25789	30	0.0032751091703056767	0.0008918531156694715
14741	20	25262	30	0.0035046728971962616	0.0007917029530520148
14742	308	24591	30	0.04156769596199525	0.012524907486478793
14743	43	22639	30	0.005681818181818182	0.0018993771809708909
14744	66	22333	30	0.014	0.002955267989074464
14745	510	21616	30	0.0443213296398892	0.02359363434492968
14746	33	21131	30	0.005326231691078562	0.0015616866215512754
14747	26	20481	30	0.005154639175257732	0.0012694692641960841
14748	34	17738	30	0.007352941176470588	0.0019167888149735032
14749	30	17523	30	0.005893909626719057	0.001712035610340695
14750	20	16946	30	0.004592422502870264	0.0011802195208308745
14751	12	18459	30	0.002886002886002886	0.0006500893872907525
14752	10	18447	30	0.006122448979591836	0.0005420935653493793
14753	21	18824	30	0.0037313432835820895	0.0011155971100722483
14754	16	19051	30	0.00390625	0.0008398509264605533
14755	63	19128	30	0.010638297872340425	0.0032936010037641155
14756	44	19148	30	0.009057971014492754	0.002297890119072488
14757	17	19169	30	0.0037688442211055275	0.000886848557566905
14758	16	19018	30	0.005434782608695652	0.0008413082343043432
14759	20	23528	30	0.0037926675094816687	0.0008500510030601836
14760	14	28301	30	0.00234192037470726	0.0004946821667078902
14761	31	31145	30	0.0036496350364963502	0.0009953443570396533
14762	17	32452	30	0.0023237800154918666	0.0005238506101318871
14763	37	33268	30	0.006237006237006237	0.0011121798725501984
14764	30	34812	30	0.003244646333549643	0.0008617718028266115
14765	16	34485	30	0.001968503937007874	0.0004639698419602726
14766	14	4746	4	0.005351170568561873	0.0029498525073746312
14767	19	37304	30	0.002243829468960359	0.0005093287583101008
14768	36	37418	30	0.0029498525073746312	0.0009621038003100113
14769	23	29962	24	0.0037220843672456576	0.0007676390094119217
14770	21	37722	30	0.001554001554001554	0.0005567043104819469
14771	26	38149	30	0.0023603461841070024	0.0006815381792445412
14772	67	40961	30	0.005984440454817474	0.001635702253362955
14773	21	41965	30	0.0029222676797194622	0.000500417014178482
14774	57	42399	30	0.00354295837023915	0.0013443713295124885
14775	77	42321	30	0.0035545023696682463	0.0018194277072847995
14776	43	43054	30	0.002310803004043905	0.0009987457611371766
14777	38	43847	30	0.0023112480739599386	0.0008666499418432276
14778	57	43780	30	0.003472222222222222	0.0013019643672910004
14779	25	45188	30	0.0020855057351407717	0.0005532442241303001
14780	20	46469	30	0.0027605244996549345	0.00043039445651940004
14781	22	49063	30	0.001806140878988561	0.00044840307359924995
14782	19	50237	30	0.001540041067761807	0.0003782072974102753
14783	21	50533	30	0.0013333333333333333	0.000415570023548968
14784	16	51803	30	0.0013708019191226869	0.00030886242109530335
14785	26	53469	30	0.00199203187250996	0.0004862630683199611
14786	26	55189	30	0.0023237800154918666	0.00047110837304535326
14787	22	55874	30	0.0016273393002441008	0.0003937430647528367
14788	23	57799	30	0.0016604400166044002	0.0003979307600477517
14789	23	59051	30	0.0009813542688910696	0.0003894938273695619
14790	33	59758	30	0.0037926675094816687	0.0005522273168446066
14791	73	60845	30	0.0034482758620689655	0.0011997699071410962
14792	57	62424	30	0.0029523407844791226	0.0009131103421760861
14793	35	59662	28	0.002879473467708762	0.0005866380610774027
14794	47	65721	30	0.002296211251435132	0.0007151443222105568
14795	29	65625	30	0.0014705882352941176	0.0004419047619047619
14796	48	68115	30	0.0021337126600284497	0.0007046905967848492
14797	78	68912	30	0.0026305900037579856	0.0011318783375899699
14798	64	67257	29	0.0031185031185031187	0.0009515738138781094
14799	32	69929	30	0.0017953321364452424	0.0004576070013871212
14800	31	71651	30	0.00130718954248366	0.00043265271943168974
14801	67	73476	30	0.002434077079107505	0.0009118623768305297
14802	51	74522	30	0.0014867677668748143	0.0006843616650116744
14803	64	76318	30	0.002243270189431705	0.0008385963992767106
14804	61	76449	30	0.0018909549322407816	0.0007979175659590053
14805	95	74455	30	0.002793296089385475	0.0012759384863340272
14806	59	78809	30	0.002445842068483578	0.0007486454592749559
14807	57	79677	30	0.002006305531670966	0.0007153883805866185
14808	84	79476	30	0.0024248302618816685	0.0010569228446323418
14809	104	83626	30	0.00303951367781155	0.00124363236314065
14810	92	85644	30	0.003721622627465575	0.0010742141889682874
14811	135	86908	30	0.0040116703136396795	0.0015533667786624937
14812	92	86182	30	0.003235198964736331	0.001067508296395999
14813	207	84431	30	0.00431463657484235	0.002451706126896519
14814	124	89245	30	0.0028373266078184113	0.0013894335817132611
14815	97	90454	30	0.0032310177705977385	0.0010723682755875916
14816	111	91108	30	0.003078817733990148	0.0012183342845853273
14817	74	91205	30	0.0018495684340320592	0.0008113590263691683
14818	93	91830	30	0.0019342359767891683	0.0010127409343351846
14819	96	91662	30	0.0024737167594310453	0.0010473260456895987
14820	66	96026	30	0.0016108247422680412	0.0006873138524982818
14821	66	98487	30	0.0017396346767178893	0.0006701392061896494
14822	59	99923	30	0.0014958863126402393	0.000590454650080562
14823	73	99666	30	0.001799370220422852	0.0007324463708787349
14824	51	101002	30	0.0011527377521613833	0.0005049404962277975
14825	49	101688	30	0.0013709898546750755	0.00048186610022814887
14826	43	101163	30	0.0013966480446927375	0.00042505659183693644
14827	45	103748	30	0.0021441972661484857	0.00043374330107568337
14828	77	103258	30	0.00199700449326011	0.0007457049332739352
14829	56	104789	30	0.001361285053090117	0.0005344072374008723
14830	60	106703	30	0.0014603870025556773	0.0005623084636795591
14831	68	108146	30	0.0016010978956999085	0.0006287796127457326
14832	62	107691	30	0.0015877216194760519	0.0005757212766155017
14833	46	107687	30	0.0012414649286157666	0.0004271639102212895
14834	40	105735	30	0.0013426423200859291	0.0003783042511940228
14835	36	103824	30	0.00186219739292365	0.00034674063800277393
14836	248	102148	30	0.006577344701583435	0.002427849786584172
14837	48	102879	30	0.002053388090349076	0.0004665675210684396
14838	46	104780	30	0.00109080992637033	0.0004390150792135904
14839	53	104341	30	0.0015856236786469344	0.0005079498950556349
14840	42	104457	30	0.0011269722013523666	0.0004020793245067348
14841	35	103752	30	0.0011366865586814436	0.000337342894594803
14842	48	105937	30	0.0019255455712451862	0.00045309948365538006
14843	62	106386	30	0.0019076688286913392	0.0005827834489500498
14844	100	106914	30	0.0025412960609911056	0.0009353312007781956
14845	76	107332	30	0.001639792292976223	0.0007080833302277046
14846	29	107505	30	0.0009772782799902272	0.00026975489512115713
14847	48	104866	30	0.001878690284487386	0.0004577270039860393
14848	54	104691	30	0.001611170784103115	0.0005158036507436169
14849	33	103850	30	0.001111934766493699	0.00031776600866634567
14850	48	104217	30	0.001287001287001287	0.00046057744897665446
14851	63	102035	30	0.0021804306350504225	0.0006174351938060469
14852	49	105618	30	0.0023192887514495554	0.0004639360715029635
14853	36	104877	30	0.001238390092879257	0.00034325924654595385
14854	44	105957	30	0.001339046598821639	0.00041526279528487974
14855	38	107611	30	0.0011876484560570072	0.00035312375128936633
14856	55	105966	30	0.0014887282007656317	0.0005190344072627069
14857	52	105524	30	0.0018889308651303363	0.0004927788939009135
14858	92	105896	30	0.007742461287693562	0.0008687769131978545
14859	36	105114	30	0.0009304489416143289	0.0003424853016724699
14860	70	105382	30	0.002416918429003021	0.0006642500616803629
14861	53	105020	30	0.002656748140276302	0.0005046657779470577
14862	47	106292	30	0.0018882175226586104	0.0004421781507545253
14863	45	106985	30	0.0014385039558858787	0.00042061971304388463
14864	51	105937	30	0.0019099590723055935	0.00048141820138384136
14865	61	108111	30	0.0018101887768295836	0.0005642349067162453
14866	51	109144	30	0.001449625513409036	0.00046727259400425124
14867	49	108375	30	0.001554001554001554	0.0004521337946943483
14868	63	108722	30	0.001786511835640911	0.0005794595390077445
14869	51	108366	30	0.0017988846914912754	0.0004706273185316428
14870	65	107724	30	0.002951096121416526	0.00060339385837882
14871	41	107387	30	0.0018746652383502945	0.0003817966793001015
14872	43	108005	30	0.0013000520020800832	0.0003981297162168418
14873	41	111016	30	0.0016359918200408998	0.00036931613461122723
14874	73	111703	30	0.001397868250917351	0.0006535187058539162
14875	65	113075	30	0.0017478152309612985	0.000574839708158302
14876	45	113471	30	0.0011869436201780415	0.00039657709899445674
14877	146	112422	30	0.0038860103626943004	0.0012986781946594083
14878	39	112402	30	0.0010030090270812437	0.00034696891514385866
14879	22	111510	30	0.0017470300489168414	0.00019729172271545152
14880	40	110209	30	0.0016846361185983828	0.0003629467647832754
14881	41	111050	30	0.0010114632501685772	0.00036920306168392616
14882	49	107877	30	0.0018254837531945967	0.000454221010966193
14883	47	111818	30	0.001769464105156724	0.00042032588670875887
14884	43	110869	30	0.0011704119850187266	0.0003878451145045053
14885	52	109461	30	0.0015094339622641509	0.00047505504243520525
14886	45	112981	30	0.001084010840108401	0.0003982970587974969
14887	38	113291	30	0.0020768431983385254	0.00033541940666072327
14888	33	113746	30	0.00099601593625498	0.000290120092135108
14889	41	113124	30	0.0023273855702094647	0.0003624341430642481
14890	34	111563	30	0.0012833675564681724	0.0003047605388883411
14891	44	113873	30	0.001081548777849881	0.000386395370280927
14892	76	113612	30	0.010125957026426277	0.0006689434214695631
14893	35	113758	30	0.001392757660167131	0.00030767066931556463
14894	37	115309	30	0.001075268817204301	0.00032087694802660676
14895	47	113346	30	0.00196078431372549	0.0004146595380516295
14896	47	114383	30	0.0014892032762472078	0.0004109002211867148
14897	52	113998	30	0.002463661000246366	0.00045614835347988563
14898	43	114256	30	0.0011813349084465446	0.0003763478504411147
14899	60	114751	30	0.0012683916793505834	0.0005228712603811732
14900	64	114695	30	0.0014623446258835	0.000558001656567418
14901	51	114979	30	0.001067463706233988	0.00044355925864723124
14902	40	110191	29	0.0011265490048817123	0.00036300605312593586
14903	54	114081	30	0.0022038567493112946	0.00047334788439792777
14904	46	114858	30	0.0012174336498660824	0.0004004945236727089
14905	86	99696	26	0.0028020438437448493	0.0008626223720109131
14906	56	115629	30	0.0019689884321929607	0.0004843075699002845
14907	54	113852	30	0.0012224938875305623	0.00047429996838000213
14908	56	116065	30	0.0014436958614051972	0.00048248826088829533
14909	68	115956	30	0.002081165452653486	0.0005864293352651006
14910	75	114242	30	0.0017730496453900709	0.0006565011116752158
14911	39	119284	30	0.0008382229673093043	0.000326950806478656
14912	75	116350	30	0.002135611318739989	0.0006446067898581865
14913	70	118702	30	0.001417434443656981	0.0005897120520294519
14914	77	113422	30	0.002192448233861145	0.0006788806404401263
14915	36	121011	30	0.0013876040703052729	0.0002974936162828173
14916	42	121360	30	0.001152073732718894	0.00034607778510217536
14917	63	120419	30	0.001408781404085466	0.0005231732533902457
14918	47	120692	30	0.0014002333722287048	0.0003894210055347496
14919	55	117038	30	0.0014492753623188406	0.000469932842324715
14920	55	120663	30	0.001169864295741694	0.00045581495570307383
14921	65	121382	30	0.002289826627412496	0.0005354994974543178
14922	62	124936	30	0.0012606366214938543	0.0004962540820900301
14923	50	126069	30	0.0011256190904997748	0.0003966082066170113
14924	88	124081	30	0.0017953321364452424	0.0007092141423747391
14925	68	125137	30	0.0015625	0.0005434044287460942
14926	53	125460	30	0.0015387997362057595	0.0004224454009245975
14927	73	123163	30	0.006578947368421052	0.0005927104731128667
14928	55	128565	30	0.00156128024980484	0.00042779916773616456
14929	76	130144	30	0.001520912547528517	0.0005839685271699041
14930	80	129219	30	0.0018387986515476554	0.0006191040017334912
14931	62	130238	30	0.0010995052226498076	0.0004760515364179425
14932	64	130903	30	0.001100594320933304	0.0004889116368608817
14933	69	130395	30	0.002157497303128371	0.0005291613942252387
14934	56	130866	30	0.0008917954815695601	0.0004279186343282442
14935	50	130427	30	0.0012961762799740765	0.00038335620692034626
14936	63	128891	30	0.0012998266897746968	0.0004887850974854722
14937	60	128890	30	0.0016891891891891893	0.0004655132283342385
14938	125	127329	30	0.0017695200176952002	0.0009817088016084317
14939	57	125687	30	0.0017349063150589867	0.0004535075226554854
14940	53	126101	30	0.0009790483649892304	0.0004202980150831476
14941	46	125316	30	0.001244167962674961	0.00036707204187813206
14942	38	125843	30	0.0009113001215066828	0.00030196355776642325
14943	67	125203	30	0.001381692573402418	0.0005351309473415174
14944	62	127916	30	0.001188707280832095	0.00048469307983364085
14945	115	126857	30	0.002106741573033708	0.000906532552401523
14946	75	128823	30	0.0013846153846153845	0.0005821941734007126
14947	54	128986	30	0.0009606147934678194	0.00041865008605585104
14948	65	126225	30	0.0017247326664367024	0.0005149534561299268
14949	119	121620	30	0.001828989483310471	0.0009784574905443183
14950	78	124867	30	0.0014127619496114904	0.0006246646431803439
14951	62	123323	30	0.001519756838905775	0.0005027448245663826
14952	52	121828	30	0.001417434443656981	0.0004268312703155268
14953	52	123503	30	0.001244167962674961	0.0004210424038282471
14954	83	115293	30	0.0016943409013893595	0.0007199049378539894
14955	57	125421	30	0.002028397565922921	0.00045446934723850075
14956	207	123654	30	0.003484320557491289	0.001674025911009753
14957	72	128896	30	0.0014354066985645933	0.0005585898709036743
14958	83	129193	30	0.001462843768285547	0.0006424496683256833
14959	62	126908	30	0.001557632398753894	0.0004885428814574337
14960	51	126935	30	0.001148105625717566	0.00040178043880726355
14961	56	121864	30	0.0014064697609001407	0.0004595286548939802
14962	51	123546	30	0.0013294925769997785	0.00041280170948472636
14963	62	125255	30	0.0019828155981493722	0.0004949902199512993
14964	59	122669	30	0.001872220922068804	0.00048096911200058696
14965	32	124604	30	0.0008830022075055188	0.0002568135854386697
14966	35	123846	30	0.0017313019390581717	0.0002826090467193127
14967	31	124214	30	0.0008087343307723412	0.0002495692917062489
14968	41	124416	30	0.0013315579227696406	0.00032953960905349796
14969	44	123099	30	0.000977326035965598	0.00035743588493813923
14970	41	122634	30	0.0011330160888284614	0.0003343281634783176
14971	66	121663	30	0.0014154281670205238	0.0005424821022003403
14972	65	121156	30	0.001698204754973314	0.0005364983987586252
14973	48	121038	30	0.0014573718727228565	0.0003965696723343082
14974	84	122347	30	0.002158273381294964	0.0006865717998806673
14975	89	121323	30	0.002970070824765821	0.0007335789586475771
14976	72	121251	30	0.0019389238972370335	0.000593809535591459
14977	57	120189	30	0.0012307692307692308	0.00047425305144397576
14978	64	121281	30	0.0014727540500736377	0.000527700134398628
14979	86	119262	30	0.0016385767790262173	0.000721101440525901
14980	79	117523	30	0.0021900269541778976	0.0006722088442262365
14981	36	117736	30	0.0010085728693898135	0.000305768838757899
14982	233	117245	30	0.0057163272597356195	0.0019872915689368416
14983	71	120006	30	0.0012267429973420569	0.0005916370848124261
14984	65	120831	30	0.0013739409205404168	0.0005379414223171206
14985	127	118662	30	0.004315511867657636	0.001070266808245268
14986	56	120658	30	0.001377094330961671	0.0004641217325001243
14987	75	116531	30	0.0021608643457382954	0.0006436055641846376
14988	82	110876	30	0.0014893617021276596	0.0007395649193693856
14989	42	116779	30	0.0010045203415369162	0.00035965370486131925
14990	34	117813	30	0.0012264922322158627	0.0002885929396586115
14991	58	116171	30	0.001160092807424594	0.0004992640159764485
14992	61	115197	30	0.0017094017094017094	0.0005295276786721877
14993	67	114907	30	0.0010211027910142954	0.0005830802300991236
14994	66	112089	30	0.002258469259723965	0.0005888178144153307
14995	37	116690	30	0.001201923076923077	0.0003170794412546062
14996	85	114745	30	0.002142857142857143	0.0007407730184321757
14997	64	113093	30	0.0015694480774261052	0.00056590593582273
14998	59	112315	30	0.001441268316118184	0.0005253082847348974
14999	44	111345	30	0.0017673048600883653	0.0003951681710000449
15000	66	111003	30	0.0041906757464641176	0.0005945785249047323
15001	79	109796	30	0.0030534351145038168	0.0007195161936682574
15002	58	110075	30	0.001197246333433104	0.0005269134680899387
15003	107	110320	30	0.0021039975954313195	0.0009699057287889775
15004	87	109106	30	0.0019817677368212444	0.0007973896944256045
15005	58	107747	30	0.0018954779312212293	0.0005382980500617186
15006	41	108665	30	0.0016129032258064516	0.0003773064004049142
15007	40	107593	30	0.002374356944994064	0.00037177139776751274
15008	91	105076	30	0.0019073569482288828	0.0008660398187978225
15009	50	106400	30	0.0015760441292356187	0.00046992481203007516
15010	62	107758	30	0.002214022140221402	0.0005753633140926892
15011	44	108496	30	0.0015860428231562252	0.00040554490488128593
15012	47	108458	30	0.0013723696248856359	0.0004333474709103985
15013	36	108232	30	0.0011460004584001834	0.00033261881883361665
15014	33	109340	30	0.0007849293563579278	0.0003018108651911469
15015	42	109809	30	0.0012478163214374844	0.00038248231019315357
15016	35	111853	30	0.0012843565373747753	0.00031291069528756495
15017	108	112835	30	0.0020238818053025702	0.0009571498205344087
15018	48	112977	30	0.0018782870022539444	0.0004248652380573037
15019	36	113936	30	0.0011071744906997344	0.00031596685858727706
15020	53	112508	30	0.0013218770654329147	0.00047107761225868383
15021	41	113074	30	0.0012132977432661976	0.0003625944072023631
15022	61	114317	30	0.0014336917562724014	0.000533603925925278
15023	100	113672	30	0.001941747572815534	0.0008797241185164332
15024	60	113805	30	0.0013817607579944729	0.0005272176090681429
15025	46	113043	30	0.0011248593925759281	0.00040692479852799375
15026	44	113726	30	0.0014414414414414415	0.00038689481736806005
15027	52	111853	30	0.001107011070110701	0.00046489589014152505
15028	65	112917	30	0.0023885350318471337	0.0005756440571393147
15029	60	113279	30	0.0016839066634592255	0.0005296656926703096
15030	53	112844	30	0.0013188262446422684	0.00046967494948778847
15031	40	113292	30	0.0014953271028037382	0.0003530699431557391
15032	47	113002	30	0.001447178002894356	0.0004159218420912904
15033	53	111193	30	0.0011439029970258523	0.0004766487099008031
15034	74	110684	30	0.0017617264919621229	0.0006685699830147085
15035	65	112395	30	0.0018148820326678765	0.0005783175408158726
15036	57	111221	30	0.0014992503748125937	0.0005124931442803068
15037	47	113797	30	0.0017019207391198638	0.00041301616035572115
15038	45	113143	30	0.0015145778114350624	0.0003977267705470069
15039	253	112789	30	0.004596888260254597	0.002243126546028425
15040	67	116459	30	0.0011712344811431249	0.0005753097656686045
15041	88	116958	30	0.001668335001668335	0.0007524068469023068
15042	78	117358	30	0.001954397394136808	0.0006646330032890812
15043	70	111304	29	0.0016517225106182161	0.0006289082153381729
15044	74	116304	30	0.0016249593760155996	0.0006362635850873572
15045	53	115884	30	0.0018069179143004647	0.0004573539056297677
15046	32	114918	30	0.0010197144799456153	0.00027845942324091963
15047	108	115401	30	0.023835716905023837	0.0009358671068708243
15048	45	114475	30	0.0015694480774261052	0.0003930989298973575
15049	61	114162	30	0.0013698630136986301	0.000534328410504371
15050	63	115486	30	0.0016703786191536749	0.0005455206691720208
15051	82	115181	30	0.0015683199372672025	0.0007119229734070723
15052	60	114748	30	0.0012486992715920915	0.0005228849304563043
15053	46	114065	30	0.0008635578583765112	0.00040327883224477274
15054	39	113590	30	0.0013990905911157748	0.00034334008275376356
15055	36	113295	30	0.0026246719160104987	0.0003177545346220045
15056	51	113340	30	0.0016835016835016834	0.00044997353096876656
15057	41	112511	30	0.0017784552845528454	0.0003644088133604714
15058	51	113413	30	0.0015906680805938495	0.0004496838986712282
15059	37	111652	30	0.001079447322970639	0.0003313868090137212
15060	44	109940	30	0.0013635124079629125	0.00040021830089139533
15061	40	106625	30	0.0013026487190620929	0.00037514654161781947
15062	37	106493	30	0.0013186813186813187	0.00034744067685199965
15063	40	108557	30	0.0018867924528301887	0.00036847002035796865
15064	28	108830	30	0.0010446591799425438	0.0002572819994486814
15065	42	110830	30	0.0010912265386294195	0.0003789587656771632
15066	45	110983	30	0.0008904719501335708	0.0004054675040321491
15067	30	111048	30	0.0010460251046025104	0.00027015344715798574
15068	54	111220	30	0.001076426264800861	0.00048552418629742853
15069	47	111198	30	0.0014398848092152627	0.00042266947247252646
15070	46	111297	30	0.0012603982858583312	0.0004133085348212441
15071	53	110049	30	0.0019786307874950534	0.000481603649283501
15072	76	107933	30	0.0018514708907632176	0.0007041405316261013
15073	56	112444	30	0.0013205678441729944	0.0004980256838959838
15074	153	111661	30	0.002526103065005052	0.001370218787222038
15075	47	115667	30	0.0011299435028248588	0.0004063388866314506
15076	40	116439	30	0.0012474012474012475	0.0003435275122596381
15077	43	110548	28	0.0012729124236252546	0.00038897130658175635
15078	39	115721	30	0.000966183574879227	0.00033701748170167904
15079	34	114460	30	0.0008445945945945946	0.0002970470033199371
15080	40	111854	30	0.0011551790527531767	0.00035760902605181755
15081	36	112869	30	0.0010770059235325794	0.0003189538314329001
15082	34	113883	30	0.001658374792703151	0.0002985520226899537
15083	79	113575	30	0.0017265193370165745	0.0006955756108298481
15084	47	116057	30	0.001658374792703151	0.0004049734182341436
15085	55	114552	30	0.001447178002894356	0.0004801312940847825
15086	31	113946	30	0.0010344827586206897	0.00027205869446931
15087	336	111715	30	0.009298721425803952	0.0030076534037506153
15088	40	111848	30	0.0016703786191536749	0.0003576282097131822
15089	60	111639	30	0.0014114326040931546	0.000537446591244995
15090	527	111711	30	0.009670487106017192	0.004717530055231804
15091	87	114948	30	0.001564333202972233	0.0007568639732748721
15092	355	114058	30	0.009538950715421303	0.0031124515597327675
15093	74	111684	30	0.0016655562958027982	0.0006625837183481967
15094	56	109850	30	0.0016433853738701725	0.0005097860719162495
15095	44	108423	30	0.0013294336612603031	0.00040581795375519954
15096	36	109685	30	0.0008252527336496802	0.0003282126088343894
15097	48	110215	30	0.0012310217480508822	0.0004355124075670281
15098	40	109365	30	0.0015894039735099338	0.000365747725506332
15099	75	108690	30	0.0015325670498084292	0.000690035881865857
15100	44	109893	30	0.0012096774193548388	0.0004003894697569454
15101	45	111124	30	0.0018205461638491547	0.0004049530254490479
15102	99	107583	30	0.0028530670470756064	0.0009202197373190932
15103	46	104499	28	0.001092896174863388	0.00044019559995789434
15104	66	110987	30	0.0014788524105294291	0.0005946642399560309
15105	58	109547	30	0.0013297872340425532	0.00052945311144988
15106	70	108748	30	0.0016827934371055953	0.0006436899988965314
15107	44	108587	30	0.001266624445851805	0.0004052050429609438
15108	53	108499	30	0.0018651745270450307	0.0004884837648273256
15109	60	109495	30	0.0016260162601626016	0.0005479702269510023
15110	72	109156	30	0.003794037940379404	0.0006596064348272198
15111	52	109070	30	0.002642706131078224	0.0004767580452920143
15112	42	107773	30	0.0022002200220022	0.00038970799736483166
15113	51	106240	30	0.0016260162601626016	0.0004800451807228916
15114	33	106624	30	0.000843644544431946	0.0003094987995198079
15115	41	85132	24	0.001363884342607747	0.0004816050368838979
15116	38	105008	30	0.001103448275862069	0.0003618771903093098
15117	32	105490	30	0.0016891891891891893	0.0003033462887477486
15118	47	104478	30	0.0010842067220816769	0.0004498554719653898
15119	43	104365	30	0.0012758356723653994	0.0004120155224452642
15120	50	107091	30	0.0016501650165016502	0.00046689264270573623
15121	42	108116	30	0.0010834236186348862	0.00038847164157016536
15122	55	104615	29	0.00288659793814433	0.0005257372269750992
15123	57	108336	30	0.001792573623559539	0.000526140894993354
15124	42	108130	30	0.0014534883720930232	0.0003884213446777028
15125	50	108270	30	0.0023124357656731757	0.00046180844185831715
15126	41	111684	30	0.0015704750687082843	0.0003671071953010279
15127	19	114424	30	0.0007797270955165692	0.00016604908061245894
15128	33	114994	30	0.0014388489208633094	0.00028697149416491294
15129	26	115125	30	0.001349527665317139	0.0002258414766558089
15130	55	114686	30	0.0021615779519048904	0.00047957030500671397
15131	37	113741	30	0.001070090957731407	0.00032530046333336266
15132	36	113029	30	0.0015738117721120553	0.0003185023312601191
15133	35	113477	30	0.0012480499219968799	0.00030843254580223303
15134	36	112814	30	0.0008351893095768374	0.000319109330402255
15135	46	112907	30	0.0017765933821896514	0.00040741495212874313
15136	39	113455	30	0.0012224938875305623	0.000343748622801992
15137	44	114041	30	0.001094391244870041	0.00038582615024421044
15138	58	113028	30	0.0019079418077748629	0.000513147184768376
15139	27	112470	30	0.0011476664116296864	0.000240064017071219
15140	78	112042	30	0.002176278563656148	0.0006961675086128417
15141	79	110405	30	0.0017469428500124782	0.0007155473031112722
15142	36	113045	30	0.0010755579456843238	0.00031845725153699855
15143	41	114362	30	0.0014745637748832638	0.00035851069411168044
15144	181	113319	30	0.012813667912439935	0.001597260830046153
15145	55	114725	30	0.0012165450121654502	0.0004794072782741338
15146	89	114654	30	0.002627430373095113	0.0007762485390828056
15147	57	114754	30	0.001654715940430226	0.0004967147114697527
15148	72	115201	30	0.0019540791402051783	0.0006249945746998724
15149	106	113245	30	0.0021357380161366873	0.0009360236655039958
15150	183	112985	30	0.020442571127502633	0.0016196840288533877
15151	56	110472	30	0.001792573623559539	0.0005069157795640525
15152	29	111467	30	0.0011066843736166445	0.0002601666861044076
15153	58	112723	30	0.002720348204570185	0.0005145356315924878
15154	77	114012	30	0.0014844136566056407	0.0006753675051748938
15155	54	115776	30	0.0016339869281045752	0.0004664179104477612
15156	63	116651	30	0.0016913319238900633	0.0005400725240246548
15157	65	115191	30	0.0012177301509985387	0.0005642801955013846
15158	37	114702	30	0.0009748964172556666	0.0003225750204878729
15159	67	114339	30	0.0015592515592515593	0.0005859767883224446
15160	36	114154	30	0.001088139281828074	0.000315363456383482
15161	51	113823	30	0.001728821931341072	0.0004480640995229435
15162	58	114236	30	0.0017626321974148062	0.0005077208585734795
15163	32	115066	30	0.0012132977432661976	0.0002781012636226166
15164	37	113819	30	0.0012195121951219512	0.00032507753538512903
15165	45	111687	30	0.0009935419771485345	0.00040291170861425234
15166	56	111952	30	0.0016968325791855204	0.0005002143775903959
15167	260	111442	30	0.0044826298094882335	0.0023330521706358466
15168	81	113029	30	0.001775410563692854	0.0007166302453352679
15169	77	110873	30	0.0023510971786833857	0.0006944882884020456
15170	67	109863	30	0.0018467220683287165	0.0006098504501060412
15171	194	105186	30	0.004193548387096774	0.0018443519099499933
15172	120	105010	30	0.0027279812938425566	0.001142748309684792
15173	87	105309	30	0.0018267223382045928	0.0008261402159359599
15174	60	106021	30	0.001463057790782736	0.0005659256185095406
15175	40	105365	30	0.0013150973172014729	0.00037963270535756654
15176	56	103574	30	0.0013329778725673154	0.0005406762314866666
15177	52	103922	30	0.001364256480218281	0.0005003752814610958
15178	30	103754	30	0.0012991230919129587	0.0002891454787285309
15179	47	105219	30	0.0013312034078807242	0.00044668738535815774
15180	54	104179	30	0.001610305958132045	0.0005183386287063612
15181	37	105892	30	0.0012578616352201257	0.0003494126090733955
15182	39	106980	30	0.0015760441292356187	0.0003645541222658441
15183	26	109110	30	0.0007448789571694599	0.00023829163229768124
15184	52	111065	30	0.0043975373790677225	0.0004681943006347634
15185	50	110637	30	0.0014958863126402393	0.00045192837839059266
15186	52	115375	30	0.0015657620041753654	0.0004507042253521127
15187	38	117205	30	0.0010423905489923557	0.0003242182500746555
15188	49	117726	30	0.0012605042016806723	0.0004162207158996314
15189	47	118431	30	0.0011076650420912715	0.000396855553022435
15190	49	122157	30	0.0013453776667307323	0.00040112314480545525
15191	31	122867	30	0.0007961783439490446	0.00025230533829262534
15192	46	123257	30	0.001682085786375105	0.0003732039559619332
15193	47	122213	30	0.001444564824846515	0.0003845744724374657
15194	56	125343	30	0.0010232796111537478	0.0004467740520013084
15195	92	122392	30	0.011945784516425454	0.0007516831165435649
15196	202	122050	30	0.029488992122803474	0.0016550594018844736
15197	297	121241	30	0.004767143381004767	0.002449666366988065
15198	73	123471	30	0.0018194223334091425	0.0005912319492026468
15199	86	124222	30	0.0015883821193555707	0.0006923089307852071
15200	117	122537	30	0.0020151133501259445	0.0009548136481226079
