tissue	pos	primary	shifted
skeletal_muscle	11251	134086.46666666667	133588.8
skeletal_muscle	11252	134963.93333333332	134464.06666666668
skeletal_muscle	11253	136648.6	136142.83333333334
skeletal_muscle	11254	137308.96666666667	136802.76666666666
skeletal_muscle	11255	134818.1	134310.66666666666
skeletal_muscle	11256	134507.73333333334	133999.93333333332
skeletal_muscle	11257	136031.2	135517.7
skeletal_muscle	11258	134660.36666666667	134158.53333333333
skeletal_muscle	11259	135490.4	134977.76666666666
skeletal_muscle	11260	133472.86666666667	132975.83333333334
skeletal_muscle	11261	133086.7	132589.63333333333
skeletal_muscle	11262	131933.46666666667	131435.66666666666
skeletal_muscle	11263	131837.93333333332	131343.8
skeletal_muscle	11264	131524.66666666666	131039.9
skeletal_muscle	11265	130078.5	129602.16666666667
skeletal_muscle	11266	129318.96666666666	128843.0
skeletal_muscle	11267	127889.16666666667	127420.53333333334
skeletal_muscle	11268	125126.7	124657.26666666666
skeletal_muscle	11269	125456.13333333333	124989.3
skeletal_muscle	11270	124243.16666666667	123774.0
skeletal_muscle	11271	123069.83333333333	122609.93333333333
skeletal_muscle	11272	122539.56666666667	122081.93333333333
skeletal_muscle	11273	122894.1	122437.26666666666
skeletal_muscle	11274	121879.6	121434.56666666667
skeletal_muscle	11275	120671.46666666666	120228.93333333333
skeletal_muscle	11276	115891.3	115466.73333333334
skeletal_muscle	11277	115253.6	114830.63333333333
skeletal_muscle	11278	116072.96666666666	115646.26666666666
skeletal_muscle	11279	116556.16666666667	116122.0
skeletal_muscle	11280	115564.26666666666	115142.16666666667
skeletal_muscle	11281	115625.56666666667	115206.93333333333
skeletal_muscle	11282	115522.76666666666	115105.46666666666
skeletal_muscle	11283	115507.76666666666	115092.96666666666
skeletal_muscle	11284	114665.26666666666	114251.03333333334
skeletal_muscle	11285	110839.8	110440.13333333333
skeletal_muscle	11286	110282.16666666667	109884.4
skeletal_muscle	11287	110326.96666666666	109931.43333333333
skeletal_muscle	11288	110706.0	110300.53333333334
skeletal_muscle	11289	110379.66666666667	109977.06666666667
skeletal_muscle	11290	110026.4	109626.2
skeletal_muscle	11291	109464.83333333333	109055.43333333333
skeletal_muscle	11292	108417.16666666667	108013.43333333333
skeletal_muscle	11293	107503.76666666666	107103.3
skeletal_muscle	11294	109128.9	108725.73333333334
skeletal_muscle	11295	107843.26666666666	107449.9
skeletal_muscle	11296	107628.6	107237.26666666666
skeletal_muscle	11297	108154.46666666666	107765.03333333334
skeletal_muscle	11298	108324.9	107855.73333333334
skeletal_muscle	11299	106876.86666666667	106435.36666666667
skeletal_muscle	11300	107032.13333333333	106583.2
skeletal_muscle	11301	107194.33333333333	106748.03333333334
skeletal_muscle	11302	106946.9	106500.56666666667
skeletal_muscle	11303	106385.6	105944.86666666667
skeletal_muscle	11304	106961.16666666667	106482.93333333333
skeletal_muscle	11305	104158.03333333334	103765.16666666667
skeletal_muscle	11306	104707.7	104315.36666666667
skeletal_muscle	11307	103960.1	103572.33333333333
skeletal_muscle	11308	103907.5	103526.43333333333
skeletal_muscle	11309	103371.9	103000.66666666667
skeletal_muscle	11310	102802.26666666666	102452.7
skeletal_muscle	11311	103273.0	102953.26666666666
skeletal_muscle	11312	106582.4	106261.06666666667
skeletal_muscle	11313	106065.76666666666	105750.33333333333
skeletal_muscle	11314	105803.73333333334	105490.93333333333
skeletal_muscle	11315	107369.56666666667	107049.93333333333
skeletal_muscle	11316	109605.93333333333	109285.03333333334
skeletal_muscle	11317	110296.2	109974.3
skeletal_muscle	11318	111244.23333333334	110920.6
skeletal_muscle	11319	112234.03333333334	111906.3
skeletal_muscle	11320	112567.83333333333	112236.26666666666
skeletal_muscle	11321	112317.86666666667	111988.56666666667
skeletal_muscle	11322	112128.76666666666	111801.1
skeletal_muscle	11323	112305.06666666667	111956.06666666667
skeletal_muscle	11324	110945.73333333334	110603.06666666667
skeletal_muscle	11325	110439.76666666666	110097.66666666667
skeletal_muscle	11326	109038.8	108681.56666666667
skeletal_muscle	11327	108860.5	108514.1
skeletal_muscle	11328	109441.16666666667	109092.06666666667
skeletal_muscle	11329	107441.76666666666	107116.86666666667
skeletal_muscle	11330	105056.1	104740.23333333334
skeletal_muscle	11331	103011.96666666666	102716.7
skeletal_muscle	11332	104835.83333333333	104544.5
skeletal_muscle	11333	105144.1	104855.5
skeletal_muscle	11334	104312.43333333333	104029.16666666667
skeletal_muscle	11335	104275.66666666667	103993.86666666667
skeletal_muscle	11336	101623.56666666667	101353.83333333333
skeletal_muscle	11337	102877.2	102606.26666666666
skeletal_muscle	11338	105678.66666666667	105395.83333333333
skeletal_muscle	11339	108607.03333333334	108321.53333333334
skeletal_muscle	11340	111038.86666666667	110745.53333333334
skeletal_muscle	11341	114142.26666666666	113837.73333333334
skeletal_muscle	11342	114209.7	113899.1
skeletal_muscle	11343	114754.2	114440.3
skeletal_muscle	11344	113464.63333333333	113155.46666666666
skeletal_muscle	11345	112797.9	112490.43333333333
skeletal_muscle	11346	112490.9	112185.66666666667
skeletal_muscle	11347	111377.0	111074.13333333333
skeletal_muscle	11348	111751.23333333334	111442.93333333333
skeletal_muscle	11349	107295.63333333333	107008.93333333333
skeletal_muscle	11350	106364.13333333333	106081.8
skeletal_muscle	11351	106503.23333333334	106221.53333333334
skeletal_muscle	11352	106232.1	105949.93333333333
skeletal_muscle	11353	104453.06666666667	104180.9
skeletal_muscle	11354	103847.2	103578.3
skeletal_muscle	11355	103879.76666666666	103609.96666666666
skeletal_muscle	11356	104842.2	104571.43333333333
skeletal_muscle	11357	103902.1	103640.6
skeletal_muscle	11358	105019.53333333334	104755.33333333333
skeletal_muscle	11359	102804.86666666667	102545.93333333333
skeletal_muscle	11360	102649.93333333333	102391.3
skeletal_muscle	11361	102795.36666666667	102538.86666666667
skeletal_muscle	11362	103431.6	103174.7
skeletal_muscle	11363	103162.6	102907.23333333334
skeletal_muscle	11364	103115.8	102862.26666666666
skeletal_muscle	11365	102911.3	102656.03333333334
skeletal_muscle	11366	102953.3	102702.53333333334
skeletal_muscle	11367	102953.2	102704.26666666666
skeletal_muscle	11368	102342.9	102095.53333333334
skeletal_muscle	11369	100617.76666666666	100369.76666666666
skeletal_muscle	11370	100811.56666666667	100564.53333333334
skeletal_muscle	11371	102945.06666666667	102694.96666666666
skeletal_muscle	11372	103803.9	103552.13333333333
skeletal_muscle	11373	104002.7	103749.53333333334
skeletal_muscle	11374	103188.0	102930.5
skeletal_muscle	11375	103193.8	102936.1
skeletal_muscle	11376	103739.73333333334	103481.53333333334
skeletal_muscle	11377	103823.8	103564.6
skeletal_muscle	11378	102328.66666666667	102073.36666666667
skeletal_muscle	11379	101426.6	101171.9
skeletal_muscle	11380	99793.4	99535.33333333333
skeletal_muscle	11381	98082.5	97823.2
skeletal_muscle	11382	98308.23333333334	98048.73333333334
skeletal_muscle	11383	98017.4	97761.7
skeletal_muscle	11384	97800.06666666667	97544.5
skeletal_muscle	11385	97571.46666666666	97314.43333333333
skeletal_muscle	11386	97523.0	97269.13333333333
skeletal_muscle	11387	97532.6	97280.8
skeletal_muscle	11388	97180.53333333334	96928.7
skeletal_muscle	11389	97098.23333333334	96848.93333333333
skeletal_muscle	11390	96486.0	96242.1
skeletal_muscle	11391	96343.86666666667	96101.06666666667
skeletal_muscle	11392	96434.73333333334	96194.3
skeletal_muscle	11393	97062.86666666667	96812.7
skeletal_muscle	11394	95599.73333333334	95355.16666666667
skeletal_muscle	11395	97266.4	97018.2
skeletal_muscle	11396	99949.53333333334	99695.53333333334
skeletal_muscle	11397	98945.23333333334	98698.86666666667
skeletal_muscle	11398	100256.0	100004.46666666666
skeletal_muscle	11399	99275.06666666667	99038.93333333333
skeletal_muscle	11400	99800.36666666667	99564.8
skeletal_muscle	11401	99766.56666666667	99531.03333333334
skeletal_muscle	11402	99692.0	99456.23333333334
skeletal_muscle	11403	99880.06666666667	99645.36666666667
skeletal_muscle	11404	99141.53333333334	98909.63333333333
skeletal_muscle	11405	99423.13333333333	99185.03333333334
skeletal_muscle	11406	98067.43333333333	97834.4
skeletal_muscle	11407	98307.7	98069.93333333333
skeletal_muscle	11408	98797.86666666667	98559.1
skeletal_muscle	11409	97840.7	97600.96666666666
skeletal_muscle	11410	95048.2	94821.06666666667
skeletal_muscle	11411	94654.06666666667	94427.4
skeletal_muscle	11412	90120.56666666667	89894.26666666666
skeletal_muscle	11413	92335.2	92103.53333333334
skeletal_muscle	11414	92775.8	92545.06666666667
skeletal_muscle	11415	93954.06666666667	93721.13333333333
skeletal_muscle	11416	92373.3	92146.3
skeletal_muscle	11417	91909.1	91683.26666666666
skeletal_muscle	11418	91662.16666666667	91440.03333333334
skeletal_muscle	11419	92005.7	91784.46666666666
skeletal_muscle	11420	93077.76666666666	92856.33333333333
skeletal_muscle	11421	94377.83333333333	94154.53333333334
skeletal_muscle	11422	95384.26666666666	95159.63333333333
skeletal_muscle	11423	95553.06666666667	95327.96666666666
skeletal_muscle	11424	95499.33333333333	95274.06666666667
skeletal_muscle	11425	95111.43333333333	94886.43333333333
skeletal_muscle	11426	97395.63333333333	97165.36666666667
skeletal_muscle	11427	95632.43333333333	95404.13333333333
skeletal_muscle	11428	95169.56666666667	94946.56666666667
skeletal_muscle	11429	94617.66666666667	94398.63333333333
skeletal_muscle	11430	94538.1	94320.76666666666
skeletal_muscle	11431	92364.66666666667	92158.06666666667
skeletal_muscle	11432	88458.7	88267.73333333334
skeletal_muscle	11433	89276.63333333333	89081.46666666666
skeletal_muscle	11434	90790.5	90589.83333333333
skeletal_muscle	11435	92810.2	92601.86666666667
skeletal_muscle	11436	93383.0	93169.86666666667
skeletal_muscle	11437	93117.16666666667	92902.56666666667
skeletal_muscle	11438	91186.73333333334	90968.8
skeletal_muscle	11439	91499.4	91262.13333333333
skeletal_muscle	11440	90291.96666666666	90052.66666666667
skeletal_muscle	11441	87569.33333333333	87339.23333333334
skeletal_muscle	11442	85980.13333333333	85754.4
skeletal_muscle	11443	85827.46666666666	85604.33333333333
skeletal_muscle	11444	87358.3	87131.1
skeletal_muscle	11445	88512.0	88282.93333333333
skeletal_muscle	11446	90102.76666666666	89870.53333333334
skeletal_muscle	11447	91712.03333333334	91475.93333333333
skeletal_muscle	11448	91644.5	91408.23333333334
skeletal_muscle	11449	92869.63333333333	92630.83333333333
skeletal_muscle	11450	94884.6	94639.66666666667
skeletal_muscle	11451	94804.9	94566.8
skeletal_muscle	11452	94341.93333333333	94105.4
skeletal_muscle	11453	94546.0	94309.46666666666
skeletal_muscle	11454	94818.66666666667	94582.06666666667
skeletal_muscle	11455	96666.76666666666	96424.2
skeletal_muscle	11456	96143.76666666666	95903.66666666667
skeletal_muscle	11457	96485.93333333333	96245.7
skeletal_muscle	11458	96125.8	95888.33333333333
skeletal_muscle	11459	96792.7	96548.9
skeletal_muscle	11460	97636.9	97389.06666666667
skeletal_muscle	11461	97718.03333333334	97469.73333333334
skeletal_muscle	11462	98072.36666666667	97819.1
skeletal_muscle	11463	99268.36666666667	99012.43333333333
skeletal_muscle	11464	103421.46666666666	103155.8
skeletal_muscle	11465	103651.1	103384.46666666666
skeletal_muscle	11466	103971.7	103706.46666666666
skeletal_muscle	11467	103952.5	103687.9
skeletal_muscle	11468	104340.0	104071.83333333333
skeletal_muscle	11469	104422.16666666667	104153.76666666666
skeletal_muscle	11470	104347.06666666667	104080.33333333333
skeletal_muscle	11471	102446.16666666667	102177.63333333333
skeletal_muscle	11472	101369.23333333334	101102.3
skeletal_muscle	11473	100995.93333333333	100729.96666666666
skeletal_muscle	11474	100859.76666666666	100596.8
skeletal_muscle	11475	101103.7	100839.83333333333
skeletal_muscle	11476	101016.23333333334	100754.36666666667
skeletal_muscle	11477	100486.6	100225.9
skeletal_muscle	11478	101132.66666666667	100871.13333333333
skeletal_muscle	11479	103239.7	102972.23333333334
skeletal_muscle	11480	103260.66666666667	102992.9
skeletal_muscle	11481	103553.2	103283.76666666666
skeletal_muscle	11482	105173.33333333333	104900.1
skeletal_muscle	11483	107537.53333333334	107261.53333333334
skeletal_muscle	11484	110362.43333333333	110071.46666666666
skeletal_muscle	11485	110760.1	110468.8
skeletal_muscle	11486	111236.06666666667	110943.3
skeletal_muscle	11487	111719.16666666667	111426.66666666667
skeletal_muscle	11488	112669.5	112374.63333333333
skeletal_muscle	11489	116047.93333333333	115747.13333333333
skeletal_muscle	11490	116778.33333333333	116482.56666666667
skeletal_muscle	11491	116921.33333333333	116629.76666666666
skeletal_muscle	11492	117640.73333333334	117348.56666666667
skeletal_muscle	11493	116361.13333333333	116081.7
skeletal_muscle	11494	116386.13333333333	116107.5
skeletal_muscle	11495	116778.93333333333	116495.63333333333
skeletal_muscle	11496	114549.26666666666	114275.2
skeletal_muscle	11497	113381.23333333334	113110.23333333334
skeletal_muscle	11498	111661.7	111397.33333333333
skeletal_muscle	11499	116252.36666666667	115981.1
skeletal_muscle	11500	116645.8	116379.06666666667
skeletal_muscle	11501	118864.63333333333	118590.96666666666
skeletal_muscle	11502	119387.66666666667	119117.46666666666
skeletal_muscle	11503	125065.36666666667	124781.6
skeletal_muscle	11504	125477.96666666666	125194.7
skeletal_muscle	11505	124985.4	124703.53333333334
skeletal_muscle	11506	125427.33333333333	125146.8
skeletal_muscle	11507	124984.16666666667	124705.9
skeletal_muscle	11508	123766.36666666667	123489.2
skeletal_muscle	11509	122979.23333333334	122703.7
skeletal_muscle	11510	122747.86666666667	122472.4
skeletal_muscle	11511	122003.06666666667	121729.53333333334
skeletal_muscle	11512	121780.2	121501.83333333333
skeletal_muscle	11513	120791.06666666667	120535.46666666666
skeletal_muscle	11514	121954.13333333333	121701.13333333333
skeletal_muscle	11515	120645.03333333334	120393.2
skeletal_muscle	11516	120209.06666666667	119957.6
skeletal_muscle	11517	119033.5	118788.9
skeletal_muscle	11518	119222.1	118978.23333333334
skeletal_muscle	11519	118676.9	118425.76666666666
skeletal_muscle	11520	119663.3	119402.53333333334
skeletal_muscle	11521	122564.3	122303.73333333334
skeletal_muscle	11522	123270.36666666667	123008.53333333334
skeletal_muscle	11523	123847.86666666667	123585.5
skeletal_muscle	11524	124133.96666666666	123872.66666666667
skeletal_muscle	11525	124978.16666666667	124717.6
skeletal_muscle	11526	123270.53333333334	123017.73333333334
skeletal_muscle	11527	123815.1	123562.13333333333
skeletal_muscle	11528	123018.06666666667	122774.33333333333
skeletal_muscle	11529	122486.53333333334	122243.36666666667
skeletal_muscle	11530	122614.23333333334	122371.36666666667
skeletal_muscle	11531	122634.76666666666	122393.63333333333
skeletal_muscle	11532	122953.43333333333	122714.26666666666
skeletal_muscle	11533	121668.83333333333	121376.06666666667
skeletal_muscle	11534	119031.1	118742.6
skeletal_muscle	11535	117275.1	116989.06666666667
skeletal_muscle	11536	117575.16666666667	117288.53333333334
skeletal_muscle	11537	118880.1	118594.8
skeletal_muscle	11538	118558.7	118277.4
skeletal_muscle	11539	116417.16666666667	116200.63333333333
skeletal_muscle	11540	113691.36666666667	113515.66666666667
skeletal_muscle	11541	113508.7	113336.53333333334
skeletal_muscle	11542	113506.33333333333	113335.43333333333
skeletal_muscle	11543	113790.46666666666	113615.63333333333
skeletal_muscle	11544	112729.6	112558.56666666667
skeletal_muscle	11545	113506.16666666667	113335.4
skeletal_muscle	11546	114388.6	114210.63333333333
skeletal_muscle	11547	113108.13333333333	112930.4
skeletal_muscle	11548	113240.8	113062.66666666667
skeletal_muscle	11549	112846.46666666666	112663.93333333333
skeletal_muscle	11550	111123.66666666667	110945.56666666667
skeletal_muscle	11551	111179.46666666666	111002.03333333334
skeletal_muscle	11552	111221.53333333334	111044.93333333333
skeletal_muscle	11553	111289.16666666667	111112.6
skeletal_muscle	11554	111292.66666666667	111117.03333333334
skeletal_muscle	11555	110024.1	109845.1
skeletal_muscle	11556	110463.93333333333	110288.33333333333
skeletal_muscle	11557	110245.1	110069.63333333333
skeletal_muscle	11558	110040.0	109865.06666666667
skeletal_muscle	11559	110797.63333333333	110617.7
skeletal_muscle	11560	111153.86666666667	110973.23333333334
skeletal_muscle	11561	111338.0	111157.43333333333
skeletal_muscle	11562	111393.13333333333	111229.96666666666
skeletal_muscle	11563	112192.53333333334	112029.26666666666
skeletal_muscle	11564	107596.16666666667	107433.53333333334
skeletal_muscle	11565	107385.0	107224.63333333333
skeletal_muscle	11566	108478.03333333334	108314.83333333333
skeletal_muscle	11567	111037.86666666667	110871.96666666666
skeletal_muscle	11568	112446.9	112273.26666666666
skeletal_muscle	11569	113738.46666666666	113559.7
skeletal_muscle	11570	115368.03333333334	115184.83333333333
skeletal_muscle	11571	116187.46666666666	116003.93333333333
skeletal_muscle	11572	116785.6	116600.4
skeletal_muscle	11573	117612.76666666666	117426.7
skeletal_muscle	11574	121572.93333333333	121376.56666666667
skeletal_muscle	11575	121631.06666666667	121435.26666666666
skeletal_muscle	11576	121655.76666666666	121459.16666666667
skeletal_muscle	11577	123761.23333333334	123563.8
skeletal_muscle	11578	124476.23333333334	124276.63333333333
skeletal_muscle	11579	122516.63333333333	122320.93333333333
skeletal_muscle	11580	122241.7	122053.23333333334
skeletal_muscle	11581	121961.73333333334	121786.7
skeletal_muscle	11582	120524.73333333334	120352.3
skeletal_muscle	11583	120295.23333333334	120121.96666666666
skeletal_muscle	11584	117293.96666666666	117113.3
skeletal_muscle	11585	116866.1	116686.3
skeletal_muscle	11586	116759.5	116580.33333333333
skeletal_muscle	11587	117569.46666666666	117390.2
skeletal_muscle	11588	117477.0	117265.7
skeletal_muscle	11589	116475.83333333333	116269.1
skeletal_muscle	11590	116064.7	115856.16666666667
skeletal_muscle	11591	118018.43333333333	117807.63333333333
skeletal_muscle	11592	118943.56666666667	118732.9
skeletal_muscle	11593	119449.96666666666	119239.53333333334
skeletal_muscle	11594	121439.4	121226.43333333333
skeletal_muscle	11595	122912.33333333333	122703.86666666667
skeletal_muscle	11596	124464.46666666666	124253.63333333333
skeletal_muscle	11597	125389.23333333334	125177.5
skeletal_muscle	11598	126952.6	126741.43333333333
skeletal_muscle	11599	122887.5	122684.93333333333
skeletal_muscle	11600	121419.1	121218.33333333333
skeletal_muscle	11601	119051.66666666667	118850.73333333334
skeletal_muscle	11602	119509.83333333333	119308.76666666666
skeletal_muscle	11603	115796.5	115602.56666666667
skeletal_muscle	11604	114086.3	113898.36666666667
skeletal_muscle	11605	114941.36666666667	114744.43333333333
skeletal_muscle	11606	115695.43333333333	115497.8
skeletal_muscle	11607	116853.8	116654.8
skeletal_muscle	11608	117407.63333333333	117208.4
skeletal_muscle	11609	117224.1	117028.33333333333
skeletal_muscle	11610	117831.56666666667	117634.16666666667
skeletal_muscle	11611	118470.2	118273.73333333334
skeletal_muscle	11612	118773.9	118575.53333333334
skeletal_muscle	11613	118807.36666666667	118609.56666666667
skeletal_muscle	11614	118094.2	117893.8
skeletal_muscle	11615	117914.23333333334	117711.46666666666
skeletal_muscle	11616	117664.96666666666	117461.93333333333
skeletal_muscle	11617	118738.0	118532.9
skeletal_muscle	11618	118517.4	118313.2
skeletal_muscle	11619	118571.53333333334	118366.26666666666
skeletal_muscle	11620	117154.73333333334	116950.0
skeletal_muscle	11621	112544.5	112338.93333333333
skeletal_muscle	11622	111349.26666666666	111144.43333333333
skeletal_muscle	11623	110658.7	110454.46666666666
skeletal_muscle	11624	111812.0	111608.16666666667
skeletal_muscle	11625	115467.5	115253.36666666667
skeletal_muscle	11626	115321.0	115105.26666666666
skeletal_muscle	11627	114686.83333333333	114472.13333333333
skeletal_muscle	11628	115012.83333333333	114795.33333333333
skeletal_muscle	11629	115461.8	115242.23333333334
skeletal_muscle	11630	115525.56666666667	115304.53333333334
skeletal_muscle	11631	115462.93333333333	115240.6
skeletal_muscle	11632	116287.16666666667	116060.13333333333
skeletal_muscle	11633	116828.86666666667	116600.56666666667
skeletal_muscle	11634	117588.73333333334	117360.9
skeletal_muscle	11635	117394.43333333333	117167.1
skeletal_muscle	11636	116526.0	116301.03333333334
skeletal_muscle	11637	115074.53333333334	114852.56666666667
skeletal_muscle	11638	115682.03333333334	115458.8
skeletal_muscle	11639	114624.7	114403.96666666666
skeletal_muscle	11640	115724.06666666667	115500.43333333333
skeletal_muscle	11641	116756.0	116529.9
skeletal_muscle	11642	117085.13333333333	116860.03333333334
skeletal_muscle	11643	117936.7	117707.46666666666
skeletal_muscle	11644	121021.8	120786.16666666667
skeletal_muscle	11645	122437.66666666667	122196.33333333333
skeletal_muscle	11646	121752.46666666666	121508.96666666666
skeletal_muscle	11647	121851.56666666667	121607.13333333333
skeletal_muscle	11648	122502.43333333333	122255.7
skeletal_muscle	11649	123278.76666666666	123030.03333333334
skeletal_muscle	11650	123615.93333333333	123364.93333333333
skeletal_muscle	11651	124484.86666666667	124231.0
skeletal_muscle	11652	124408.23333333334	124155.23333333334
skeletal_muscle	11653	125631.76666666666	125374.76666666666
skeletal_muscle	11654	125774.23333333334	125516.8
skeletal_muscle	11655	127704.43333333333	127443.76666666666
skeletal_muscle	11656	127707.7	127447.26666666666
skeletal_muscle	11657	128611.1	128349.16666666667
skeletal_muscle	11658	128531.56666666667	128272.0
skeletal_muscle	11659	128477.83333333333	128217.2
skeletal_muscle	11660	127301.7	127047.03333333334
skeletal_muscle	11661	126557.8	126306.6
skeletal_muscle	11662	126253.6	126002.76666666666
skeletal_muscle	11663	126338.93333333333	126060.03333333334
skeletal_muscle	11664	126329.36666666667	126052.3
skeletal_muscle	11665	126613.3	126336.46666666666
skeletal_muscle	11666	127991.43333333333	127710.06666666667
skeletal_muscle	11667	125871.0	125591.73333333334
skeletal_muscle	11668	125695.63333333333	125424.9
skeletal_muscle	11669	125456.1	125188.56666666667
skeletal_muscle	11670	124979.86666666667	124723.63333333333
skeletal_muscle	11671	124163.13333333333	123909.13333333333
skeletal_muscle	11672	124008.06666666667	123752.93333333333
skeletal_muscle	11673	123966.73333333334	123711.2
skeletal_muscle	11674	121714.5	121468.86666666667
skeletal_muscle	11675	121096.83333333333	120854.33333333333
skeletal_muscle	11676	123622.76666666666	123377.4
skeletal_muscle	11677	123432.7	123186.73333333334
skeletal_muscle	11678	123310.1	123071.8
skeletal_muscle	11679	125439.96666666666	125197.63333333333
skeletal_muscle	11680	128549.53333333334	128290.83333333333
skeletal_muscle	11681	130860.53333333334	130598.46666666666
skeletal_muscle	11682	135271.0	135005.03333333333
skeletal_muscle	11683	135451.7	135181.46666666667
skeletal_muscle	11684	134501.76666666666	134232.5
skeletal_muscle	11685	134514.43333333332	134244.13333333333
skeletal_muscle	11686	134298.43333333332	134026.66666666666
skeletal_muscle	11687	133532.76666666666	133260.93333333332
skeletal_muscle	11688	132692.3	132421.9
skeletal_muscle	11689	131685.46666666667	131420.16666666666
skeletal_muscle	11690	131201.4	130938.53333333334
skeletal_muscle	11691	128818.96666666666	128559.0
skeletal_muscle	11692	126842.9	126582.46666666666
skeletal_muscle	11693	125925.33333333333	125667.36666666667
skeletal_muscle	11694	124822.16666666667	124565.36666666667
skeletal_muscle	11695	123736.43333333333	123479.16666666667
skeletal_muscle	11696	122842.8	122582.83333333333
skeletal_muscle	11697	122730.53333333334	122469.96666666666
skeletal_muscle	11698	121559.43333333333	121297.7
skeletal_muscle	11699	122668.6	122402.76666666666
skeletal_muscle	11700	122806.0	122541.33333333333
skeletal_muscle	11701	123342.73333333334	123080.1
skeletal_muscle	11702	124702.86666666667	124423.23333333334
skeletal_muscle	11703	123291.83333333333	123013.96666666666
skeletal_muscle	11704	123344.2	123066.63333333333
skeletal_muscle	11705	122526.36666666667	122245.86666666667
skeletal_muscle	11706	122053.13333333333	121777.4
skeletal_muscle	11707	119760.0	119506.3
skeletal_muscle	11708	119266.9	119014.7
skeletal_muscle	11709	120765.83333333333	120513.73333333334
skeletal_muscle	11710	120522.16666666667	120270.5
skeletal_muscle	11711	119924.83333333333	119675.86666666667
skeletal_muscle	11712	120183.96666666666	119933.73333333334
skeletal_muscle	11713	120659.46666666666	120413.2
skeletal_muscle	11714	121683.5	121438.53333333334
skeletal_muscle	11715	121914.1	121670.3
skeletal_muscle	11716	124584.73333333334	124338.23333333334
skeletal_muscle	11717	125096.56666666667	124850.93333333333
skeletal_muscle	11718	125430.0	125184.7
skeletal_muscle	11719	126527.4	126292.63333333333
skeletal_muscle	11720	134222.3	133966.43333333332
skeletal_muscle	11721	134732.46666666667	134472.23333333334
skeletal_muscle	11722	134607.8	134349.6
skeletal_muscle	11723	134074.3	133816.0
skeletal_muscle	11724	134437.63333333333	134179.86666666667
skeletal_muscle	11725	129394.93333333333	129144.4
skeletal_muscle	11726	129414.5	129165.2
skeletal_muscle	11727	131067.76666666666	130817.4
skeletal_muscle	11728	131286.76666666666	131033.73333333334
skeletal_muscle	11729	130796.96666666666	130545.8
skeletal_muscle	11730	130799.2	130548.93333333333
skeletal_muscle	11731	130457.33333333333	130208.6
skeletal_muscle	11732	129043.63333333333	128800.56666666667
skeletal_muscle	11733	130050.06666666667	129807.03333333334
skeletal_muscle	11734	128912.33333333333	128668.83333333333
skeletal_muscle	11735	129707.5	129460.9
skeletal_muscle	11736	130177.1	129927.5
skeletal_muscle	11737	130867.36666666667	130617.93333333333
skeletal_muscle	11738	129883.0	129630.66666666667
skeletal_muscle	11739	129640.86666666667	129388.43333333333
skeletal_muscle	11740	128670.13333333333	128414.93333333333
skeletal_muscle	11741	127828.8	127573.1
skeletal_muscle	11742	127636.33333333333	127380.53333333334
skeletal_muscle	11743	126581.76666666666	126330.3
skeletal_muscle	11744	122904.06666666667	122647.4
skeletal_muscle	11745	120567.23333333334	120316.3
skeletal_muscle	11746	121541.3	121297.1
skeletal_muscle	11747	123247.73333333334	123007.73333333334
skeletal_muscle	11748	123553.66666666667	123311.1
skeletal_muscle	11749	123135.03333333334	122890.66666666667
skeletal_muscle	11750	122720.86666666667	122486.56666666667
skeletal_muscle	11751	122762.56666666667	122527.06666666667
skeletal_muscle	11752	124941.96666666666	124694.5
skeletal_muscle	11753	123803.83333333333	123557.9
skeletal_muscle	11754	124895.73333333334	124647.66666666667
skeletal_muscle	11755	123718.5	123461.13333333333
skeletal_muscle	11756	123102.46666666666	122844.8
skeletal_muscle	11757	121205.8	120946.96666666666
skeletal_muscle	11758	122349.96666666666	122081.16666666667
skeletal_muscle	11759	120864.93333333333	120600.46666666666
skeletal_muscle	11760	120957.43333333333	120692.96666666666
skeletal_muscle	11761	121702.2	121436.76666666666
skeletal_muscle	11762	122336.7	122071.96666666666
skeletal_muscle	11763	122832.26666666666	122564.56666666667
skeletal_muscle	11764	126965.0	126688.36666666667
skeletal_muscle	11765	128923.33333333333	128643.23333333334
skeletal_muscle	11766	127981.6	127706.6
skeletal_muscle	11767	128060.4	127785.6
skeletal_muscle	11768	129367.2	129088.2
skeletal_muscle	11769	135776.43333333332	135477.8
skeletal_muscle	11770	137261.53333333333	136959.73333333334
skeletal_muscle	11771	140051.96666666667	139741.03333333333
skeletal_muscle	11772	142198.26666666666	141880.8
skeletal_muscle	11773	144616.2	144290.7
skeletal_muscle	11774	144546.1	144223.53333333333
skeletal_muscle	11775	146314.23333333334	145983.56666666668
skeletal_muscle	11776	142788.9	142459.36666666667
skeletal_muscle	11777	141304.8	140976.23333333334
skeletal_muscle	11778	139147.43333333332	138824.3
skeletal_muscle	11779	137480.66666666666	137161.63333333333
skeletal_muscle	11780	135276.0	134977.5
skeletal_muscle	11781	134573.93333333332	134284.26666666666
skeletal_muscle	11782	132902.93333333332	132609.0
skeletal_muscle	11783	133838.7	133540.96666666667
skeletal_muscle	11784	133812.33333333334	133518.4
skeletal_muscle	11785	134263.23333333334	133968.36666666667
skeletal_muscle	11786	135533.2	135236.06666666668
skeletal_muscle	11787	136695.9	136400.03333333333
skeletal_muscle	11788	138957.83333333334	138661.33333333334
